sozlesme_hesap_no;toplam_tuketim_kwh;ortalama_tuketim_kwh;medyan_tuketim_kwh;standart_sapma_kwh;minimum_tuketim_kwh;maksimum_tuketim_kwh;fatura_kayit_sayisi;ilce;hesap_sinifi;aktif_donem_sayisi;ilk_donem;son_donem;toplam_tuketim_yuzdelik;tuketim_segmenti
7953848131;12016,04;316,2115789473684;247,03;234,39483016536514;34,62;924,8;38;GÜMÜŞHACIKÖY;Mesken;20;2023-01-01;2024-08-01;97,66348533050548;En yüksek %5
7648030869;12009,77;193,7059677419355;185,635;59,31509954719812;79,7;345,02;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,6599505125486;En yüksek %5
8779390966;12008,85;193,69112903225806;188,085;84,6415872109546;64,2;357,12;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,65641569459173;En yüksek %5
3903741191;11990,74;324,07405405405405;337,34;173,98558756497718;5,61;675,57;37;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;19;2024-01-01;2025-07-01;97,65288087663485;En yüksek %5
3884625185;11986,74;187,2928125;156,11;113,10054461391546;43,67;465,77;64;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,64934605867798;En yüksek %5
5138068772;11980,78;193,2383870967742;182,01;83,45591715888877;74,1;414,34;62;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,6458112407211;En yüksek %5
6154294976;11977,82;352,28882352941173;173,53;566,3850360159742;0,0;2343,72;34;GÜMÜŞHACIKÖY;Köy İçme Suyu Temini ve Dağıtımı Tesisi;31;2023-01-01;2025-07-01;97,64227642276423;En yüksek %5
2950072444;11905,95;192,03145161290323;136,64;184,35873278365736;0,0;975,42;62;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,63874160480735;En yüksek %5
2454272570;11871,04;191,4683870967742;175,14;64,65182213636845;87,13;378,97;62;HAMAMÖZÜ;Mesken;31;2023-01-01;2025-07-01;97,63520678685047;En yüksek %5
1355341275;11868,2;698,1294117647059;757,42;383,3206505732274;128,33;1479,06;17;GÜMÜŞHACIKÖY;Resmi Üniversite,Yük.Okul,Kurs,Yurt,Okul;9;2023-01-01;2023-09-01;97,63167196889361;En yüksek %5
5030422082;11860,17;191,29306451612902;154,03;128,73794249558196;43,77;500,11;62;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,62813715093672;En yüksek %5
9834662717;11840,94;215,2898181818182;197,78;102,07593213062862;0,0;503,35;55;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;28;2023-01-01;2025-04-01;97,62460233297985;En yüksek %5
3676178614;11840,2;190,97096774193548;193,675;51,26547269704438;83,62;293,19;62;HAMAMÖZÜ;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,62106751502297;En yüksek %5
3920991830;11815,47;358,0445454545454;375,51;98,03789130646467;0,0;453,72;33;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,6175326970661;En yüksek %5
8776885141;11781,26;190,02032258064517;180,185;56,78726710110523;99,09;298,4;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,61399787910922;En yüksek %5
8507307056;11778,49;189,97564516129032;189,92000000000002;61,495935108126005;78,85;328,73;62;GÜMÜŞHACIKÖY;Süt Toplama Merkezi;31;2023-01-01;2025-07-01;97,61046306115236;En yüksek %5
3173673885;11764,34;189,7474193548387;183,815;61,81665394298292;90,39;319,25;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,60692824319548;En yüksek %5
7172943820;11762,5;189,71774193548387;173,985;68,80594838037244;95,56;423,26;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;97,60339342523861;En yüksek %5
8167208294;11739,83;189,35209677419354;189,365;49,93707430970934;0,0;348,55;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;97,59985860728172;En yüksek %5
3774465168;11732,789999999999;189,23854838709676;180,575;52,2571688970706;88,92;275,15;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,59632378932484;En yüksek %5
6385115159;11714,63;188,94564516129032;154,2;100,58244509382517;59,1;457,04;62;GÜMÜŞHACIKÖY;Süt Toplama Merkezi;31;2023-01-01;2025-07-01;97,59278897136797;En yüksek %5
6916057778;11695,94;185,6498412698413;179,66;41,4384453521148;84,33;283,7;63;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,5892541534111;En yüksek %5
6880092910;11674,64;402,5737931034483;379,4;190,82421498432595;79,81;736,46;29;GÜMÜŞHACIKÖY;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;16;2024-04-01;2025-07-01;97,58571933545423;En yüksek %5
2166939432;11668,9;182,3265625;171,53500000000003;64,42796558871616;33,0;354,4;64;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,58218451749735;En yüksek %5
6588709858;11646,41;242,63354166666667;123,17500000000001;294,6611278645756;0,0;1085,48;48;GÖYNÜCEK;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;97,57864969954048;En yüksek %5
8048926112;11644,07;431,2618518518518;427,1;241,2567286433054;0,08;915,06;27;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;15;2024-05-01;2025-07-01;97,5751148815836;En yüksek %5
8818371955;11636,53;187,68596774193549;171,3;73,02758285226783;62,89;368,58;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,57158006362673;En yüksek %5
629031665;11628,75;187,56048387096774;174,86;68,58565190550436;42,04;372,34;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,56804524566985;En yüksek %5
2552420031;11612,88;184,33142857142855;179,8;78,43108906420487;57,68;413,4;63;GÜMÜŞHACIKÖY;Köy İçme Suyu Temini ve Dağıtımı Tesisi;31;2023-01-01;2025-07-01;97,56451042771297;En yüksek %5
529137519;11584,94;186,85387096774195;175,05;90,20899570487104;60,33;477,49;62;GÜMÜŞHACIKÖY;Resmi Daire;31;2023-01-01;2025-07-01;97,5609756097561;En yüksek %5
2878745761;11554,64;256,7697777777778;206,74;193,1603396908769;55,34;908,2;45;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;26;2023-06-01;2025-07-01;97,55744079179922;En yüksek %5
9274482444;11535,5;186,05645161290323;166,585;94,54557544582859;51,19;420,27;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,55390597384235;En yüksek %5
9417237679;11531,07;189,0339344262295;187,43;59,97668389406806;90,06;444,2;61;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,55037115588547;En yüksek %5
5578720306;11456,9;168,48382352941175;154,435;87,80502180296487;0,0;373,3;68;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,5468363379286;En yüksek %5
4985174463;11452,23;184,7133870967742;171,98000000000002;69,9211427942291;55,29;448,81;62;GÜMÜŞHACIKÖY;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;31;2023-01-01;2025-07-01;97,54330151997172;En yüksek %5
2624721021;11447,65;184,63951612903224;185,065;88,59659743359904;45,43;462,81;62;GÖYNÜCEK;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;31;2023-01-01;2025-07-01;97,53976670201484;En yüksek %5
2285574219;11443,02;208,0549090909091;213,39;78,99264088725883;0,0;352,5;55;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;28;2023-01-01;2025-04-01;97,53623188405797;En yüksek %5
4450528731;11403,23;183,92306451612902;165,515;58,38592786298767;95,14;328,98;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,5326970661011;En yüksek %5
6580765923;11368,75;183,36693548387098;164,285;57,47084722377703;92,12;298,86;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,52916224814422;En yüksek %5
9181317779;11360,45;183,23306451612905;191,01999999999998;90,65108000927638;26,46;363,29;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;97,52562743018734;En yüksek %5
7911982770;11335,65;182,833064516129;146,24;170,59684341235064;13,54;798,94;62;GÖYNÜCEK;İbadethane Isıtma/Soğutma/Lojman;31;2023-01-01;2025-07-01;97,52209261223047;En yüksek %5
8159655287;11329,9;182,74032258064514;171,34;61,62475838326569;79,98;375,84;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,51855779427359;En yüksek %5
6855873810;11320,27;182,585;176,1;70,59502566300728;76,06;397,81;62;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,51502297631673;En yüksek %5
604466385;11312,83;217,5544230769231;208,805;102,66726737308592;0,0;500,01;52;GÜMÜŞHACIKÖY;Mesken;26;2023-06-01;2025-07-01;97,51148815835985;En yüksek %5
2304430032;11293,16;179,25650793650794;170,89;57,36774878372021;23,82;271,26;63;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,50795334040296;En yüksek %5
2274334549;11289,99;182,0966129032258;154,56;61,3030370692454;93,2;320,7;62;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,50441852244609;En yüksek %5
6652174077;11288,66;179,18507936507936;163,91;84,84735243788936;4,4;392,9;63;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,50088370448921;En yüksek %5
7127536374;11270,06;304,5962162162162;281,78;168,90906015353926;0,0;664,37;37;GÜMÜŞHACIKÖY;Mesken;18;2023-01-01;2024-06-01;97,49734888653234;En yüksek %5
4457518351;11260,13;181,61499999999998;184,26;36,92923115818182;87,05;268,38;62;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,49381406857547;En yüksek %5
1010858663;11214,6;180,88064516129032;184,78;54,74559719915107;88,8;277,64;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,4902792506186;En yüksek %5
7729246305;11189,88;180,48193548387096;169,20499999999998;60,089449520972266;76,95;289,31;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,48674443266172;En yüksek %5
6384313006;11187,96;180,45096774193547;172,3;42,49839455828571;113,03;268,65;62;HAMAMÖZÜ;Mesken;31;2023-01-01;2025-07-01;97,48320961470485;En yüksek %5
3774270411;11162,51;180,04048387096773;183,22;57,63752962327155;75,62;314,67;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,47967479674797;En yüksek %5
4288187529;11159,86;210,5633962264151;224,4;130,23321601507212;0,0;447,01;53;HAMAMÖZÜ;Mesken;28;2023-01-01;2025-04-01;97,47613997879108;En yüksek %5
120120337;11142,58;176,8663492063492;169,54;57,01119684315521;72,46;290,93;63;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,47260516083422;En yüksek %5
6293065099;11125,72;179,44709677419354;167,38;57,81720735942665;93,16;354,7;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,46907034287734;En yüksek %5
3957770082;11122,55;188,51779661016948;158,06;112,23056961187623;13,24;549,06;59;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,46553552492047;En yüksek %5
4322248897;11115,57;264,6564285714286;254,635;103,1867059366455;77,49;490,15;42;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;22;2023-10-01;2025-07-01;97,4620007069636;En yüksek %5
4404494375;11109,54;173,5865625;101,33000000000001;179,8986353232582;22,97;785,35;64;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,45846588900672;En yüksek %5
3111654100;11096,54;231,17791666666668;201,885;158,29505746182974;30,63;548,07;48;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,45493107104984;En yüksek %5
2352171701;11069,99;276,74975;13,125;480,4058670593689;1,58;1881,36;40;GÜMÜŞHACIKÖY;Mesken;21;2023-01-01;2024-09-01;97,45139625309297;En yüksek %5
4753562579;11020,22;177,74548387096772;178,18;41,214991291265356;113,57;238,03;62;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,44786143513609;En yüksek %5
4317057406;10951,77;238,08195652173913;88,74000000000001;294,43623473131436;0,0;932,7;46;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,44432661717921;En yüksek %5
9723955508;10943,49;176,50790322580644;159,13;55,03939683288859;86,04;307,6;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,44079179922234;En yüksek %5
9800901715;10940,82;176,46483870967742;180,375;55,37226839628849;73,47;303,03;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,43725698126546;En yüksek %5
7145160673;10929,03;176,27467741935484;161,785;65,64611168532707;78,52;347,7;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,43372216330859;En yüksek %5
6786031304;10907,84;175,93290322580646;164,145;56,62487174051546;87,03;356,32;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,43018734535171;En yüksek %5
5789352922;10901,89;175,83693548387095;143,25;106,5480003826292;41,87;534,1;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,42665252739484;En yüksek %5
2020236541;10897,25;184,69915254237287;172,79;83,56466806772725;33,47;521,08;59;GÖYNÜCEK;Mesken;30;2023-02-01;2025-07-01;97,42311770943797;En yüksek %5
786948848;10889,6;175,63870967741937;174,475;105,2142280393404;5,45;539,47;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,4195828914811;En yüksek %5
7102330838;10882,7;172,74126984126985;162,4;85,62755010550735;18,73;376,01;63;HAMAMÖZÜ;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,41604807352421;En yüksek %5
4280607570;10855,84;175,0941935483871;180,215;53,6856037590928;93,89;263,92;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,41251325556733;En yüksek %5
4929126882;10848,74;319,0805882352941;0,0;437,81462908640657;0,0;1509,76;34;GÖYNÜCEK;Köy İçme Suyu Temini ve Dağıtımı Tesisi;31;2023-01-01;2025-07-01;97,40897843761046;En yüksek %5
1249168853;10848,42;174,97451612903225;158,62;57,60991734060672;96,95;329,2;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,40544361965358;En yüksek %5
8698002375;10825,63;174,60693548387096;162,04;54,80604745824836;92,87;367,73;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;97,4019088016967;En yüksek %5
4411589263;10821,25;171,765873015873;160,11;80,23744608137173;36,75;335,86;63;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,39837398373984;En yüksek %5
9766037370;10821,05;174,53306451612903;158,29500000000002;86,14719554512992;47,22;401,16;62;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,39483916578297;En yüksek %5
1252599156;10819,369999999999;177,3667213114754;158,81;75,79848065146845;63,48;390,71;61;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,3913043478261;En yüksek %5
1572781114;10766,11;173,64693548387098;168,415;40,020862862078296;38,26;257,33;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;97,38776952986922;En yüksek %5
7687865865;10742,039999999999;173,25870967741935;172,54500000000002;31,34843471313218;113,68;256,21;62;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;97,38423471191233;En yüksek %5
4689884088;10722,64;172,9458064516129;165,335;51,898923408663485;94,49;280,92;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,38069989395545;En yüksek %5
4546385417;10706,67;254,9207142857143;132,265;410,3499023076131;0,0;2011,81;42;GÖYNÜCEK;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;97,37716507599859;En yüksek %5
6955312607;10701,21;172,60016129032257;131,76;135,4168609073713;22,03;574,52;62;GÖYNÜCEK;İbadethane Isıtma/Soğutma/Lojman;31;2023-01-01;2025-07-01;97,37363025804171;En yüksek %5
6014374947;10660,460000000001;205,00884615384618;30,08;296,39015747764455;1,04;1129,18;52;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;97,37009544008484;En yüksek %5
6403564050;10659,789999999999;171,93209677419352;36,465;273,6216269981326;7,03;1356,22;62;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,36656062212796;En yüksek %5
9562322386;10655,81;484,35499999999996;450,65999999999997;183,26243508123744;287,2;917,13;22;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;11;2024-09-01;2025-07-01;97,36302580417109;En yüksek %5
5116007264;10650,42;171,78096774193548;154,98000000000002;59,03108516232413;84,0;303,48;62;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,35949098621421;En yüksek %5
4391340351;10649,91;171,77274193548388;155,755;57,5252464937076;64,98;279,0;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,35595616825734;En yüksek %5
4470998315;10645,39;177,42316666666665;168,355;56,42158880271452;72,82;311,32;60;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,35242135030046;En yüksek %5
3552023536;10640,52;171,62129032258065;157,435;86,50587855479696;46,34;424,17;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,34888653234358;En yüksek %5
402343096;10638,55;171,58951612903223;173,43;59,38557793753586;80,39;328,79;62;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,34535171438671;En yüksek %5
7830861540;10608,8;171,10967741935482;137,385;112,56622486439751;15,06;496,03;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,34181689642983;En yüksek %5
202963807;10607,69;171,0917741935484;163,77999999999997;53,737132978370376;84,72;303,54;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,33828207847296;En yüksek %5
5084678504;10598,61;170,94532258064518;160,095;62,27481778553915;89,89;377,64;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,33474726051608;En yüksek %5
5320587283;10578,6;173,41967213114754;155,41;76,98707597095355;70,59;381,19;61;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,3312124425592;En yüksek %5
7575111657;10574,85;1762,4750000000001;463,53999999999996;2522,836389128316;147,62;6526,76;6;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Kooperatif);3;2025-05-01;2025-07-01;97,32767762460234;En yüksek %5
4995992411;10569,09;229,76282608695652;47,345;303,8637217106309;0,0;1050,66;46;GÖYNÜCEK;Köy İçme Suyu Temini ve Dağıtımı Tesisi;31;2023-01-01;2025-07-01;97,32414280664545;En yüksek %5
3078696054;10567,9;377,425;378,825;127,55588493472767;143,45;634,33;28;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;15;2023-01-01;2024-03-01;97,32060798868858;En yüksek %5
5010460909;10565,63;167,70841269841267;165,32;55,085140821961424;0,0;278,45;63;GÖYNÜCEK;Mesken;31;2023-01-01;2025-07-01;97,3170731707317;En yüksek %5
742538376;10563,24;170,37483870967742;160,7;53,2575306686705;85,2;280,92;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,31353835277483;En yüksek %5
4685001765;10543,9;170,06290322580645;168,16000000000003;54,28268251423561;75,84;278,26;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,31000353481795;En yüksek %5
2156599152;10543,6;175,72666666666666;152,46;95,04619174365563;56,91;417,79;60;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,30646871686108;En yüksek %5
9509488111;10535,37;169,92532258064517;159,59;53,205249331730535;94,89;266,85;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,30293389890421;En yüksek %5
5621484639;10533,42;421,3368;409,32;177,5244638240037;185,34;967,46;25;GÜMÜŞHACIKÖY;Mesken;13;2024-07-01;2025-07-01;97,29939908094734;En yüksek %5
2809392707;10515,34;166,91015873015874;165,57;57,286583394990245;43,28;286,66;63;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,29586426299046;En yüksek %5
617441259;10514,74;169,5925806451613;159,415;47,50494928263632;106,52;253,09;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,29232944503357;En yüksek %5
1336890243;10511,15;169,53467741935484;169,57999999999998;62,01531740237397;64,43;354,03;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,2887946270767;En yüksek %5
2219867356;10504,65;169,42983870967743;168,40499999999997;51,74520053746127;76,66;288,54;62;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,28525980911982;En yüksek %5
5103615095;10493,23;169,24564516129033;170,18;50,17052330396144;84,42;272,69;62;GÜMÜŞHACIKÖY;Mesken;31;2023-01-01;2025-07-01;97,28172499116296;En yüksek %5
5468156713;10470,72;168,88258064516128;169,26;50,10360622914803;100,06;258,0;62;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;97,27819017320608;En yüksek %5
4901037864;10450,7;168,55967741935484;173,04000000000002;56,6489358622072;57,99;317,74;62;HAMAMÖZÜ;Mesken;31;2023-01-01;2025-07-01;97,27465535524921;En yüksek %5
